Suicide gun-death number outpaces motor vehicle deaths,2013
2013 will be busiest year for background checks gun buying,2013
2 MKE gun incidents lead to MPD investigation,2013
EDITORIAL: Too soon for city to cash in on gun buyback program,2013
AP STORY: Wis. gov. wants to increase gun background fees,2009
Election triggers gun sales,2008
Gun control controversy continues in MKE,2013
Gov. Doyle proposes new gun laws,2007
Sheriff Clarke and Mayor Barrett discuss gun ownership,2013
Fight against gun violence continues after March for Our Lives,2018
Bigger Picture: Gun Control,2012
Editorial: Arguments on gun violence need to consider more incidents,2013
Obama signs executive orders on gun control,2013
Carroll University locks down due to airsoft gun,2013
LIPO: Ending the cycle of toxic masculinity crucial to decreasing gun violence,2019
Bipartisan gun legislation fails to pass senate,2013
Obama pushes for greater gun control,2013
Gun permits increase as concealed carry anniversary approaches,2013
Gun flies over railing in Mayfair skirmish,2007
Law School poll addresses Foxconn gun control midterm elections,2018
GTA: Link between violence and video games lacks a smoking gun,2013
HARRINGTON: Gun lobbies are killing the nation,2017
Editorial: Gun control student security must be national priority,2018
Gun control lecture targets current regulations,2009
Marquette Law poll suggests support for increased gun control,2013
The Ups and Downs of Gun Control,2018
Lawmakers weigh in on gun control debate,2018
Gun Control – An International Issue?,2013
Walk Out to Recognize National Gun Violence Problem,2018
Recent Hashtag Confronts Gun Violence,2018
Gun Rumor Rampant at Quad-City Dance,2019
Students Join National School Walkout Debate Gun Reform,2018
In Response to Recent Tragedies Poly Discusses Gun Control,2017
Parkland Shooting Sparks Discussion Over Gun Reform Nationwide Protests,2018
Firearms need effective legislation to prevent gun violence,2015
Gun control debate rages at South,2013
Gun control movement needs to grapple with racism,2018
Students statewide walkout gather at Capitol to protest gun violence,2018
Keith Ellison discusses gun control at panel with South students,3000
What’s happening now:  walkouts gun control activism,2018
We got it from our mamas: Moms Demand Action fights gun violence,2018
Millcreek is bringing  a bat to a gun fight,2018
Concert planned for gun violence victims,2018
’Hurst Civic Institute tackles Erie  gun violence,2016
Coverage of gun debate aimless,2013
Editorial: We Need To Address This  Gun Problem,2018
Why Gun control Won’t help,2018
Editorial: Our thoughts on gun control,2018
Editorial: Can gun laws prevent school shootings?,2018
Editorial: We need to stop blaming it all on gun control,2018
Editorial: Gun Control Might be the Solution to School Shootings,2018
Changes in gun control and culture are needed in U.S.,2014
Machine Gun Preacher hits the Gasparilla Film Fest,2014
2019 Senior Trip to Top Gun Paintball,2019
Student brings gun onto campus,2015
The gun dilemma: consider culture,2018
Gun sparks campus controversy,2015
‘We need gun control’,2018
Facts about gun incident surface during meeting,2015
Is the policy clear? Facts about gun incident surface during faculty meeting,2015
Chaos in Florida: Is Gun Control the Solution?,2018
Florida shooting stirs gun debate on campus,2018
Gun Training Over Gun Control,2017
Campus gun laws: Controversy or common sense?,2018
Canadian neighbors share different opinions on gun control,2013
Protests demanding gun control span across nation,2018
Canadian neighbors share different opinions on gun control,2013
Editorial: What can we do about gun violence?,2017
Due to the Government Shut Down A Gun Got Through T.S.A.,2019
Thousand Oaks Mass Shooting Sparks Debate on Gun Control,2018
Florida Lawmakers Pass Gun Control Bill,2018
Texans Arrested For Possession of Gun Stockpile,2018
Top 2 Myths About Gun Control,2018
MiddSouth comes together to protest gun violence,2018
Latest Mass Shooting gets Panthers Talking Gun Control,2018
Anti-gun violence walkout photo gallery,2018
Editorial: American gun policy requires basic reform,2015
Stricter gun control laws are necessary for students safety,2018
Gun control and policies: students join nation’s conversation,2013
Gun of off-duty police officer found on campus,2015
My thoughts on gun control,2018
Student activism tackles one of that nation’s longest running debates: Gun control,2018
The Importance of Stricter Gun Control Laws,2019
Gun Control Walkout: Photo Essay,2018
Top Gun 30th Anniversary,2016
Other ways to “Walk Out” in protest for stricter gun legislation.,2018
Gun Violence Awareness Week,2018
Gun Control From A Catholic Perspective,2018
Efficacy of Gun laws,2017
Pipe Bombs And Gun Shots In San Bernardino,2015
The Great Gun Debate,2016
Students officials speak out about gun violence,2015
GUN SMOKE  AND  TRAIL DUST,2015
Gun regulations on campus do not restrict my rights,2019
There are reasonable solutions to gun violence,2015
Police apprehend gunman with unloaded gun,2015
Weak gun laws aren’t keeping us safe,2012
Federal government has to put a squeeze on gun laws,2015
Stricter gun laws at school.,2012
Gun laws are ineffective,2013
‘Happiness is a warm gun’,2006
Machine Gun Preacher,2011
Gun laws are ineffective,2013
Restrict gun control keep our society safe,2013
Dying for gun control,2016
Free Speech Zone – Reaction to a student bringing a gun onto campus,2012
Practical solutions for gun safety,2013
Practical solutions for gun safety,2013
A Hodge– Plans for Gun Control on Campus,2011
Kaleidoscope Concert Tackles Diverse Themes: From ‘Quirky’ to Gun Violence,2019
Editorial- Stoneman Douglass Shooting Has Changed The Future Of Gun Talks,2018
The History of the Gun,2017
Corporations Take The Lead On Gun Restrictions,2018
President Obama Gives New Regulations On Gun Control,2016
Dunbar Student Voices: Teens and Gun Violence,2017
Gun at Douglass Casts Doubts on Metal Detectors,2018
Dunbar Student Speaks At National Gun Violence Awareness Day 2017,2017
Gun Stockpiling Case Sparks Student Discussion,2018
Student say “yes” to stricter gun control,2018
Staff editorial: Gun control is necessary,2016
India Garrison and the March for Gun Control,2018
Gun control in America: enough is enough,2017
Students influence national debate on gun control,2018
Recent gun violence reveals abuse of second amendment,2017
Cole’s Corner: Will Smith and Gun Control,2016
Gun control: America needs stricter laws not more bans,2015
Just another gun control article,2013
Is it time for more gun control in America? Or does gun education need an update?,2015
Students Reflect Gun Control Debate Protest,2018
Gun n Roses Reunion,2016
Student talks gun control,2018
The Debate on Gun Control,3000
Yes it is a gun problem,2018
Students and teachers attend March for our Lives to protest against gun violence,2018
Gun rights are not worth the lives of children,2013
The gun problem should not be ignored,2018
Students stage walk out to advocate for gun control,2018
Violence and gun control in America,2014
Gun control is not solely a political issue,2017
Gun Control,2018
Lee Middle School Gun Scare,2017
Walmart Gun Display Controversy,2017
Gun Control Should be Controlled,2014
Gun ownership must be limited,2016
Gun Safety: School Shooting Raises Questions Once Again,2018
Mounting gun violence takes toll on NEIU students,2016
A Cry for Gun Control: U.S. Students are warned against protesting,2018
Gun’s for Sale,2018
Gun Control,2013
Gun incident: Student perspective,2016
Gun Debate Meets Hancock,2018
CNN is the Last Thing We Want in Our Gun Debate,2018
Students Lead Gun Reform Conversation at “Town Hall For Our Lives”,2018
Gun Control Change for Change,2013
Are State Legislators Saying No to Gun Control Laws?,2013
The Great Gun Control Debate,2018
Press Conference Offers Deeper Look Into Gun Policy,2018
Gun laws: change may be for the worse,2017
State’s top courts begin hearing cases over open gun carry laws at school events,2018
‘Vote them out!’: Hundreds of thousands demand gun control,3000
Thousands march in Tennessee cities in push for gun control,3000
Australia’s Turnbull and President Trump discuss gun control,2018
Gun laws face scrutiny again,2017
Stricter gun laws can deter future mass shooters,2017
An argument for gun control,2019
Gun control advocates fail to consider key factors,2013
#NeverAgain: Students gather to protest gun laws,2018
Students organize walkout to continue the fight for gun control,2018
Con: Gun Sports,2016
Prevent Another Massacre: Enforce Gun Control,2017
Students walk out to speak out against gun violence,2018
Students walkout for gun reform on nineteenth anniversary of Columbine shooting,2018
Gun control debate moves forward in wake of recent shootings,2018
Opposing Viewpints: gun control laws not the solution to violence,2013
Fill the holes in gun laws,2015
Opposing Viewpoints: strict gun control reform must happen,2013
Failure and inaction plague gun control,2018
Senators fail to hear Americans’ voice on the new gun bill,2013
Solving the gun debate means understanding the other side,2018
New legislation infringes on gun rights,2014
Conflicted faith human suffering portrayed in “Machine Gun Preacher”,2011
Congress OKs Va Tech-inspired bill on gun buyers’ mental problems,2007
Friend group defends character of student arrested for gun possession,2018
Campus Safety LASD release man suspected of attempting to bring gun onto campus,2018
Staff Editorial: why it’s okay a monopod was mistaken for a gun,2013
Gun control laws alone won’t solve problem of mass shootings,2013
Students nationwide lead the movement to end gun violence,2018
Campus Safety to address possible issues after false gun report,2013
Biola students hesitate to accept gun bill,2013
Individual threatens campus with a gun,2015
Congress Passes First Major Federal Gun Safety Legislation in 25 Years,2019
It Is a Heroic Act — To Stand Up to Gun Violence,2018
Memorial Day The origins of  the 21-Gun Salute,2013
Featherwood Brothers gun safety video gone viral,2015
Gun control,2013
Chico State student witnesses gun violence in Las Vegas,2017
Pellet gun shoot out on Nord Avenue,2016
Teenager threatens boy with BB gun,2017
Chico gun stores,2018
Female shot with BB gun while riding skateboard,2015
Chico State students faculty speak out on gun control issue,2018
Man disrupts classroom with finger gun,2014
Gun Control: it affects Chico State students lives too,2017
Student activists host town hall to discuss gun violence,2018
Chico College Republicans invites students to debate gun ownership,2018
Gun control from a different angle,2015
7-year-old brings a loaded gun to local elementary school,2017
National gun control debate could change safety policies on campus,2014
‘American Totem’ discusses the culture behind gun violence,2018
Gun-nut image inaccurate,2014
Breaking: man with gun headed toward campus,2016
Gun control: Solution to gun crimes,2015
Housekeeping finds a loaded gun in bed at Oxford Suites,2014
Students protest gun violence,2018
Do you think students should be allowed to carry a gun with them on campus?,2014
Students walk out of class to protest gun violence,2018
Woman pointed with gun outside the Bear,2014
Off The Record | Episode 8 | National disasters gun control and kneeling,2017
Chico locals students weigh in on national gun control debate,2018
Blotter: Gun threats phone scams and intoxicated trespassing,2019
Students to march for gun law reform protest campus shootings,2018
Man threatens K-mart employees with BB gun steals jewelry,2018
Gun laws need to change before students can feel safe,2018
Chico State students receives a gun 
shot while attending a local house party,2017
Campus gun policy unlawful potentially,2014
Stricter Gun Laws Would Prevent More Mass Shootings,2018
Gun Safety Weighs Heavily on the Minds of Americans,2018
Students March to End Gun Violence,2018
Annie Get Your Gun,2018
Gun laws in dire need of common sense reforms,2011
Two students’ perspectives on gun control,2014
Mercer student threatened with gun near Stadium Drive Bridge,2018
Opinion: What should we do about gun violence?,2017
Speaking Out Against Gun Violence,2018
Arming Teachers Will not Stop Gun Violence,2013
Boy Found With Gun in School,2012
Eminem drops new song as a diss against fellow rapper Machine Gun Kelly.,2018
Chicago’s Gun Violence Increases with 58 Shootings in 3 Days,2018
Gun control– up in arms,2014
President Trump continues to avoid a legitimate solution to the United States’ pressing gun control issue,2018
Students confronted downtown by man with gun,2013
Editorial: Same weapon same pattern of response: mass shootings won’t wait for congressional leisure with gun control,2018
On both sides of the aisle spokepersons surrounding gun control are women. Why?,2018
Taking control of gun control,2018
Response to gun control article predictable and disturbing,2011
Tuscon tragedy shouldn't affect gun control policy,2011
Violence stems from more than lack of gun control,2013
Questioning gun ownership in America,2015
Why gun violence is also a women’s issue,2018
Picking up the pieces from Charleston: How contemporary racism and lax gun laws contribute to needless violence,2017
Gun control is more than just a partisan issue. It’s a race issue.,2018
In searching for solutions to gun violence one life makes a huge difference,2018
Gun restriction is not legislation the U.S. can afford to ignore,2016
Should the USA have more gun control?,2018
Gun violence tragedy sparks student action,2018
Mariano’s opening spurs gun policy debate,2015
Anti-Violence Initiative seeks increase in gun control policies,2013
Lawmaker handles changes in gun legislation,2018
Gun (out of) Control,2015
Gun Violence is a Problem and Republicans Agree,2018
Why Gun Control is a Totally Dumb Idea,2017
Protect gun freedoms,2013
Gun Violence on the Rise,2015
Obama’s speech outlines plans for gun control,2016
Opinion: United States Senate should not have refused to pass gun control reforms,2013
Gun control debate regains national spotlight,2013
Walk out: school safety gun control and grief,2018
STAFF EDITORIAL: Gun laws have to change,2017
Obama’s simple gun law grasps control of an unwieldy debate,2016
Student Political Union discusses gun control and government shutdown,2013
Umpqua shooting raises questions about gun control,2015
Hogg speaks out on gun violence at the Westminster Town Hall Forum,2019
Opinion: Gun Control debate should include markets,2013
San Bernardino shootings reemphasize discussions on gun control,2015
Gun control debate regains national spotlight,2013
A New Zeal For Gun Control,2019
Rights vs. Riots: The Debate over Gun Control,2017
Proposed legislation on gun regulations,2019
Gun Threat At CHS,2018
Clarksburg Gun Threat,2017
Moco Students Walk Out Against Gun Violence,2019
Reformation Over Prohibition: The Issue of Gun Rights,2014
Moms take a stand against gun violence,2018
Gun transactions are growing on the popular social media site,2013
Gun control is necessary to keep public peace,2018
Gun control creates false safety and infringes on the rights of United States citizens,2016
Potential gun laws could raise danger,2015
Sandy Hook shooting sparks gun debate,2013
Proposals for gun control could be found to be an infringement of citizens’ Second Amendment rights,2018
Thousands of students demand change at gun law reform rally,2018
Holderness on Guns and Gun Control,2017
Gun violence in America must end,2018
Gun Violence in America: The Desensitization of a Generation,2017
Students Across the Nation Protest Gun Violence,2018
T-shirt Gun Coming Soon To a School Near You!!!,2016
As a student movement rises gun manufacturers target young people,2018
Editorial: Stricter gun control laws are a matter of public safety,2017
Students flip the script on gun dialogue,2018
Courier TV: Coverage of the gun control walkout,2018
Gun control: Not the only solution,2018
SRJC community walkout over gun violence,2018
Firearms: A foreigner’s attempt to make sense of American gun culture,2015
Police arrest suspect with gun near SRJC campus,2019
Trayvon Martin: racial tension or gun control?,2012
Gun regulation: Sonoma County congressman pushes  for background check reform,2015
In regards to the recent Marjory Stoneman Douglas school shooting the government needs gun control laws,2018
Staff Ed: The benefits of nationwide gun control outweigh any costs to personal freedom,2017
Fenton’s new police chief Jason Slater discusses gun control looking for a way to decrease violence,2017
Following the deadliest mass shooting in U.S. history our nation isn’t doing enough to bring awareness to gun violence,2017
Lights Camera Gun Shots: Students devote one day during spring break to create OK2SAY PSA under  direction of Andrew Perkins,2014
Las Vegas Tragedy Reignites Gun Control Debate,2017
Students Discuss Gun Control and Partisanship with Local Lawmakers,2018
Students talk about gun violence and responsibility after San Bernardino shooting,2015
MC students walk out in solidarity against gun violence,2018
Utah’s Gun Laws: What Needs to Change,2018
Gun Regulations: One Student’s Plea,2018
Survivor of October 1 questions lack of gun reform,2019
Students Take Action Against Gun Violence,2018
“America’s Gun Problem”: A Student’s Opinion,2018
Movements Against Gun Violence Gain Increasing Traction Across America,2018
Opinion: Lawmakers need to take action on gun reform,2018
Gun Violence and Gun Control: What is the answer?,2015
Gun laws don’t stop gun violence,2013
BVU Students attend “March for Our Lives” in Nationwide Gun Reform Protest,2018
Vegas Shooting Reignites the Gun Control Debate,2017
BVU does not plan to change gun control policies,2013
Pittsburgh Shooting Implores Students to Fight for Gun Regulations,2018
Its time to talk about gun control,2017
Students walkout for gun reform,2018
Potential trigger cuts give voters a loaded gun,2012
Editorial – On gun control,2013
‘We demand action’ — Skyline students walk out to protest against gun violence,2018
Gun control: triggering the nation,2018
National Gun Control Walkout,2018
Gun Battle Rages in Somalia,2019
Students participate in protest of gun violence,2018
Gun violence epidemic hits close to home,2016
Gun control: teens fight laws,2018
Trending Twitter topic #IfIdieinaschoolshooting shows the scary reality of gun violence in schools,2018
After Massacre Gun Control is Necessary,2013
Gun Control Debate Heats Up Again,2018
Wilde Lake Students Participate in Nationwide Walkout to Protest Gun Violence,2018
Escalating Concerns About Gun Violence Bring Maryland Senator Ben Cardin to Wilde Lake,2018
Wilde Lake Tightens Safety Measures in Response to Threat of Gun Violence in Columbia,2019
Rocks’ tennis home now at Top Gun,2010
Multi-Billion Dollar Gun Fight Hurting All,2017
Rocks’ tennis home now at Top Gun,2010
Local Activism Adds to National Movement Against Gun Violence,2018
Prayers for an End to Gun Violence,2018
Gun control debate mired in same arguments,2013
West Virginia Gun Laws,2019
When It Comes to Gun Laws We Need Resolution Not Futile Banter,2018
Editor reporter share their views on gun control,2016
California Cracks Down on Gun Laws,2018
Gun Control — Pro,2018
Gun Control — Con,2018
Gun Control,2013
Student accused of pointing gun at roommate identified,2017
Florida Gov. Rick Scott signs gun control bill,2018
Students and SG members turn up heat on gun issue during elections today,2015
UNF will not pursue Court of Appeals’ gun ruling,2013
Parkland students rally for gun law reform in Tallahassee Wednesday,2018
Senate Meeting: Election Recognition and Discussion on Gun Safety,2018
Students react to the possibility of an open carry gun law on campus,2017
Police Beat: Pot bust tire theft and a gun on campus,2015
President Delaney urges the campus to stay calm in wake of gun rumors,2017
Gun rights group files complaints against police chiefs of Florida universities including UNF’s Frank Mackesy,2015
Student points gun and pulls trigger according to UNFPD,2017
Video: Students’ opinions on gun control following Las Vegas shooting,2017
Student and former KKK member suspended after posting photo with a gun,2017
Vigil held in honor of black and transgender victims of gun violence,2018
Man On the Street: Gun Control,2018
Jacksonville-area students stage national walkout to protest gun violence,2018
Police seize meth gun in arrest at Hale Court,2014
This country needs gun control,2017
Advocacy group works toward gun reform,2018
Political dysfunction demands presidential action on gun violence,2016
Debate aimed at gun violence,2013
Youth rally advocates gun reform,2018
Gun-Free Zones do not stop crime,2016
Minnesota senator introduces two gun bills,2019
Gun violence requires action,2015
Gun control stalemate desensitizes shootings,2018
Tragedy prompts conflict over gun control,2013
Rally at Capitol calls for gun reform,2018
Recent tragedies prompt increased gun restrictions,2012
Removing hunting gear will increase gun safety,2019
Gun shop owner follows familiar path to firearms,2016
UW-Eau Claire joins in nationwide gun violence walkout,2018
Students Across the Country Participate in Walkouts to Protest Gun Laws,2018
We aren’t insignificant in the fight against gun violence,2019
Students walk out to end gun violence,2018
Students gather nationwide to fight against gun violence,2018
Taking A Shot At Gun Violence,2016
Students walk out to protest gun violence,2018
Year in Review: Student organizes walkout to protest gun violence,2018
Editorial: Lack of school preparedness leaves schools vulnerable to gun violence,2018
Editorial: Recent student walkouts stir up needed change for gun reform,2018
Opinion:  Gun violence shoots bullet into cinema scene,2015
Gun violence shatters lives in campus shootings,2015
Mass shootings bring gun control to forefront,2017
Gun Free Zones Don’t Make Crime Free Zones,2017
Where Do You Stand On Gun Control?,2015
Responding to Terror: Examining Gun Control After Mass Shootings,2013
Influx of Gun Violence Sparks National Controversy,2018
Gun Control Isn’t a Superhero- It won’t Stop Crime,2018
Students’ take on gun-control,2013
Stricter Gun Control Laws Would Be a Step in the Right Direction to Ensure Safety for Our Country,2019
‘Gun culture’ debate continues at panel,2013
RSO offers research on gun control,2008
ROTC distributes gun locks to boost local child safety,2004
Richardson III resigns after gun tirade,2003
Staff Editorial: Gun debate needs to work on all levels,2014
Column: Chicago should not dictate Illinois gun rights,2012
Concealed carry act prompts no-gun zone signs,2014
Take action to end gun violence,2017
3 students caught with gun drugs,2014
VFW sends prayers 21-gun salute towards heavens,2001
Students share experiences activists rally against gun violence during ‘March for Our Lives’,2018
Report of gun shots still under investigation,2003
Police: Arrestee threatened ‘gun play’,2003
Column: Sitting on the fence for gun control,2015
Demonstrators show support for their ‘gun rights’ to counter ‘March for Our Lives’,2018
Campus debate covers gun rights immigration,2016
Photo: Gun threat causes panic; ends with suspect in custody,2012
Letters: Editorial misconstrued Florida shooting gun laws,2012
Photo: ‘Gun Culture’ debate continues at panel,2013
Gun threat causes panic; ends with suspect in custody,2012
IHSA track and field state competitor shot with BB gun,2018
Gun Safety Assembly,2018
Gun Control: A Life or Death Issue,2018
Editorial Opinion of the Staff: Gun Control,2017
Morrison to host student forum on gun violence,2018
Opinion: Gun Violence and School Shootings,2018
Column: Vegas shooting proves gun control necessary for public safety,2017
Why Gun Safety is More Important than Gun Control,2017
Federal Marshalls NYPD Officers injured in Gun Battle with Abuse Suspect,2014
Zimmerman Tries to Auction Gun that Killed Trayvon Martin,2016
Got gun knowledge?,2017
Student employees held at gun point,2015
OPINION: America’s gun problem is more than mental illness,2018
Westside Middle School students protest gun violence with walkout,2018
Principal sends Westside parents email about potential bomb gun threat,2015
Student Gives a Powerful Performance About Gun Violence,2018
National attention turns back to school safety campus gun control,2018
Walkout planned in solidarity with victims of school gun violence,2018
Overwhelming gun control legislation not the answer to violence in America,2013
Rifling through perspectives students discuss gun control in U.S.,2018
America’s gun problem begins and ends with assault rifles,2013
Gun control alternatives would be ineffective,2018
Gun violence: any answer?,2016
Publishing gun owners’ info violates privacy solves nothing,2013
Congressional District 4’s ‘Town Hall For Our Lives’ Continues the Conversation on Gun Reform,2018
Crowds of Students March on Denver State Capitol to Protest Gun Violence,2018
A World of Gun Violence and Gun Control,2018
Ending school shootings or how I learned that the gun lobby profits from dead children,2018
March against gun violence schedule,2018
Eye for an eye: anti-gun control,2016
Eye for an eye: pro-gun control,2016
School shootings run deeper than gun control,2018
Man fires gun in front of White House,2018
Gun Sale Age Limit Raised in Certain Stores,2018
Gun Control and What We Should Do,2018
School shooting sparks national gun conversation,2018
Gun Safety Should be Implemented in Middle Schools,2017
Steps to having a fun water gun fight,2015
Shooting out Gun Laws,2015
Steve Lacy: 2017’s Most Promising Hired Gun,2017
Trump jumps the gun,2017

